Run;Error
1;24.1621333850291
2;28.1095722083927
3;27.8754116886976
4;20.4523162047679
5;19.3991357997838
6;26.9839849760389
7;18.2331009031535
8;29.3213730462182
9;20.0170891649814
10;22.3546638470803
11;24.2559564164175
12;20.0353676239359
13;24.3535527129604
14;20.1523975827758
15;20.8684808200794
16;15.861413720208
17;21.3565887070303
18;25.7224227599066
19;20.5713582868995
20;22.0765824118352
21;23.9106025626362
22;20.1762784153594
23;27.8768202828933
24;24.6812250261116
25;20.7175187114867
26;23.2060180403615
27;28.4066078699374
28;23.3931236948286
29;22.6786788875363
30;24.2102483146323
31;28.7860040084139
32;25.1421450077115
33;14.2619354631144
34;19.3432919905295
35;22.9737371574579
36;24.2169197548583
37;28.6288334738167
38;20.0360029737707
39;23.7453728180882
40;16.07300144629
41;15.2375508460615
42;27.539438473868
43;20.1861034740657
44;28.231480394975
45;28.6135783870764
46;24.7978001924025
47;19.4577461684171
48;20.020905723643
49;15.8709479368892
50;15.6953736715173
51;28.6609243115826
52;28.6148320089235
53;27.4804920801503
54;17.027113601742
55;20.7993231375148
56;28.1505057393741
57;24.7976241941681
58;24.3185824689459
59;16.8707637897141
60;22.8780652120594
61;14.2789447067774
62;21.5687312219721
63;27.8331434263588
64;24.0452676456732
65;21.9545117699509
66;22.486655966025
67;22.7956906940614
68;24.6208522773118
69;28.9514125199429
70;19.7946533804384
71;28.8072199017318
72;30.212978676523
73;14.7016350208827
74;20.0498335528343
75;28.7351249121886
76;27.5865390053125
77;20.0344995863785
78;28.0456148523449
79;19.8307112173863
80;23.8750253583812
81;29.3796248446278
82;27.7123144792548
83;20.4693810566554
84;30.3178587800302
85;27.1564230446296
86;21.151331430647
87;22.5866138296063
88;25.5983458695443
89;16.2423259857438
90;21.0430049430704
91;23.7044347633572
92;28.8624271069118
93;29.0194861542418
94;22.0118395824413
95;28.8325297261316
96;28.8669612510145
97;27.3942878235409
98;20.1018989557417
99;22.8561647884136
100;25.6550390376829
