Run;Error
52;81.5099114426413
25;93.2138307995031
58;87.9496385457362
17;94.7891512562528
60;87.9342593212051
84;92.0731403467476
8;95.7639602423625
2;104.205345380734
41;98.8151812192116
36;101.814199409097
79;94.4320073008044
97;87.8217835188918
73;95.8274661522992
90;98.4424602795935
74;90.0779727028067
31;98.0749029125066
46;91.3409552904897
5;88.5124671638185
67;98.1243521143499
10;100.185156375811
89;93.9893752697674
83;100.40115677778
22;92.8985033997573
55;103.296794850956
28;97.7860396955801
26;91.462265376267
51;95.6433983169571
87;101.141774018633
69;93.3380004488085
63;100.139413609135
14;92.3962050204131
35;94.2159725010823
42;96.4343446177107
48;97.9196864317783
1;89.4697727653238
70;95.3427683988613
100;93.971342307731
94;86.6054576737422
99;90.7292603459803
77;98.8229335400075
93;93.6338886199541
6;89.1891686897354
45;83.1320264425448
32;92.4396162547866
38;104.299165207339
19;102.265126499262
80;94.1475771490737
13;86.3503825836054
64;97.3253523811358
56;96.7077956201094
21;94.3215137770091
82;95.6524233535323
11;89.8336115933528
66;97.5969695042169
88;99.2529734882427
29;96.8797230412607
54;95.6326382006362
23;100.030158932349
75;94.543602908141
91;90.3576439929247
47;91.8767826991183
30;100.380644641427
4;91.6463724707762
3;95.7135922747069
9;99.276284160906
37;90.4751094936366
40;94.2335196731073
72;97.8219675920865
78;93.792516978262
96;94.0260058710074
59;86.3729153873451
24;100.495720853738
53;99.8330118126279
85;96.9360020878958
61;96.2772561720139
16;100.057718640959
65;97.296808320138
12;92.783448393996
18;87.7566439645028
81;95.6911015622785
20;90.2979764387681
57;90.2321760171165
92;95.4851351605586
98;90.3376252006113
76;95.5610520024978
7;85.7028594174208
39;99.0495639127789
33;93.1574017408602
44;97.6659560923157
49;86.2299534257298
43;100.400980039617
34;96.0673283330026
95;89.8865400527348
71;87.6180768077317
50;95.7150997321254
27;93.5364328852708
15;103.758307656114
62;88.6661635917288
86;99.5474947324642
68;94.9016655876527
