Run;Error
1;17.5468602851548
2;15.5222809439649
3;17.5930097293334
4;27.2524001506498
5;17.5736095094007
6;16.0193897357647
7;15.593355624898
8;20.4114082754387
9;18.1757144867757
10;16.169105454355
11;15.3787906888368
12;16.813233103409
13;16.6511954732762
14;15.7941428886091
15;19.1671992692954
16;22.5112791509166
17;14.9637010551894
18;16.2981503424804
19;18.2731248693701
20;16.9024321621247
21;16.2784934887856
22;15.9089178157441
23;17.2424899832429
24;14.4133283472804
25;17.3005256698687
26;17.0273842617303
27;16.2248664454674
28;17.5201235095931
29;19.5042416918306
30;20.4867220204457
31;18.1265254217877
32;18.7129015334628
33;17.1713856698976
34;20.7587071705574
35;16.1648477052585
36;14.1663764773382
37;22.5424440133318
38;18.8778409161245
39;16.9099496272079
40;16.3597763677965
41;17.2566363163805
42;18.5609634003083
43;18.1020050007008
44;13.8318429965249
45;16.3595520409445
46;18.3990866445697
47;17.5085097811693
48;24.1392218101269
49;19.7860507746448
50;15.9759879485624
51;14.8847418425635
52;17.9014230286286
53;17.2014375862501
54;19.3210362991964
55;17.100501326867
56;16.4084662392922
57;17.3413028489343
58;16.1748280946658
59;16.1390039687236
60;17.7206314398088
61;16.9993388916382
62;16.1636551615626
63;14.5345694353264
64;17.4226582327676
65;16.633558713971
66;14.6865769019178
67;19.4598226934342
68;16.8089786175495
69;21.0990372007088
70;19.1436999240707
71;16.3197554519793
72;16.3629985673982
73;15.7371656546741
74;19.5267290954122
75;16.8721746740322
76;16.4207218667993
77;25.2152342872111
78;15.2253645633231
79;17.1859029823038
80;18.4046137922292
81;15.9773710718576
82;18.5271295528985
83;16.5390475587816
84;19.8139465552673
85;13.4060137654331
86;16.9992021119297
87;23.0047233807759
88;20.9176906853421
89;16.8158466210359
90;16.2593564177827
91;17.043919375441
92;17.0637116234355
93;13.9216613598575
94;16.7815185622473
95;19.8402641556991
96;21.0197005090335
97;17.0726165966714
98;15.5254493282746
99;16.5900528748946
100;22.8287969687255
