Run;Error
1;9.49247047997775
2;9.71117841025839
3;9.34756757685874
4;9.08909998458572
5;9.22215956356057
6;9.46821941916406
7;9.21219877867041
8;9.33598005626164
9;9.47784560655005
10;9.34736552608163
11;8.91589484079266
12;10.1702702931339
13;8.96141131203131
14;9.96780777961228
15;9.3105646180641
16;10.7928627362807
17;9.27258200895541
18;9.43235368991171
19;9.54164635448374
20;9.05499917582598
21;10.1827679059559
22;10.6422869332572
23;9.03912164654377
24;8.98290538180419
25;9.00129836724401
26;9.38307994053802
27;9.42312129824039
28;9.78761169776558
29;9.16222764685927
30;8.99664016549762
31;9.2412366403191
32;9.21310009246004
33;10.2060472558081
34;9.51860003281582
35;8.90840419042317
36;8.95951015722133
37;9.52944699692037
38;9.12664583037665
39;9.34935931303576
40;9.32863070036533
41;9.1531616654648
42;9.07930465539719
43;10.8268256258892
44;9.4908528391526
45;10.3331618121933
46;9.13468638295957
47;9.11261019069655
48;9.47041160812277
49;9.19781885975275
50;9.01374493955303
51;9.51451404424897
52;10.5586243977335
53;9.17117049421802
54;9.34445406145062
55;9.5075119961143
56;9.66374668642738
57;9.44704321199009
58;9.74495034685557
59;9.0353112433768
60;8.9842600449913
61;9.15527109345285
62;9.85255771841729
63;9.86586106122111
64;9.27089655647737
65;9.2851566035467
66;9.36455928991553
67;10.3637521550204
68;9.83345208417145
69;9.66105843438115
70;8.95792826357563
71;9.25645754310165
72;10.2371249194617
73;9.04057304254102
74;9.21962402848706
75;8.95156942385068
76;9.6488629747302
77;9.00253096682136
78;9.33466030849814
79;10.1911952000458
80;9.20444229168761
81;8.86638329328067
82;9.03470261675754
83;9.01371483461825
84;9.51609663749584
85;10.7061781128724
86;9.13249028744406
87;9.54905289006886
88;9.17872237265103
89;9.22271947027682
90;9.82053145352081
91;9.58319163529032
92;9.54906005337016
93;9.0855884386335
94;10.9496894911917
95;9.56584220553576
96;9.04323738275206
97;9.55732533780529
98;8.90946035339506
99;9.07561692992834
100;9.15892226253136
