Run;Error
1;25.4325207164383
2;41.1633308639025
3;75.382611258801
4;38.821905266545
5;149.59500106728
6;48.0333933157025
7;32.8878549370192
8;22.5084079971826
9;277.086761418511
10;59.3283109991231
11;25.4928908737545
12;101.288678365308
13;37.328116868202
14;154.318449885442
15;86.2685041423948
16;20.270248666184
17;34.5740617426554
18;29.9662998500338
19;111.550712188022
20;29.6753527670565
21;24.4307084069781
22;43.1873221674304
23;45.9273338168789
24;137.295512958399
25;47.6748146758256
26;27.737076055833
27;120.935599784784
28;30.3539025420587
29;41.5001695292769
30;46.063447474306
31;112.549496946038
32;30.2765629918778
33;162.162919564297
34;263.285494574913
35;24.8506689312524
36;40.4662063244936
37;30.2872095902345
38;23.817268028495
39;38.9158997013328
40;41.9704874158923
41;44.5163404315329
42;51.4112187788195
43;83.8415739621445
44;261.334116809336
45;40.2245158495566
46;37.3940440258035
47;45.0517770930186
48;105.291852904591
49;12.9305301261109
50;25.3040313287278
51;42.2562659587528
52;33.7260796379893
53;69.0839303715158
54;197.141264560738
55;60.0687776085316
56;51.7439183319162
57;47.5628220235487
58;37.9387425505922
59;23.9942771933666
60;43.5586349876189
61;21.1028844361403
62;50.8072840148867
63;61.5929431522774
64;32.441455780687
65;29.9505129738677
66;31.7249084683678
67;130.826841634218
68;167.822087985487
69;28.0342030312646
70;39.4818546732183
71;24.392823597006
72;42.9288341856161
73;63.7096397312025
74;105.935924804948
75;40.6643255174306
76;17.4856645727731
77;43.7202942965499
78;34.5886262984191
79;35.9409517400374
80;62.8114333443098
81;49.5902144613508
82;16.6252637139497
83;44.0662239856544
84;27.7318076157589
85;28.2027594129863
86;53.8599555110601
87;17.3191342342606
88;31.0416152601197
89;30.0817043453626
90;26.1218917638093
91;66.4151552261823
92;48.2628249247032
93;67.5931741878506
94;28.7176606120792
95;30.7323668358164
96;30.4890321495461
97;22.3974108439714
98;30.2885121007372
99;31.8990119810303
100;31.2013812324752
