Run;Error
30;31.9293960850535
47;15.8229084346952
75;16.3620819939044
91;14.9153975064629
29;17.0991616019312
23;20.4354533050624
54;15.3151331073481
82;14.1762095415394
88;17.6600963179277
66;15.5129141280964
11;15.6034330342088
5;17.2616797001588
2;20.7240683865508
8;11.0492452800044
85;16.3169193240928
16;15.155570757106
61;16.8823445984348
59;10.9931113585871
53;11.31635761896
24;11.3710387543362
72;18.229588481161
96;16.7669464130711
78;10.8673655773321
40;14.5551567794306
37;17.1142919140786
39;11.146356862104
44;20.2568972439799
33;16.9795628501827
92;22.8591776788314
76;12.5323014833121
98;15.0141156537484
57;15.4689419679465
20;17.2834064137822
6;19.3401734362171
12;19.1543858401384
65;12.2564650923466
81;10.6444554370851
18;17.9496109368078
62;17.2239471831521
15;18.2600261195538
68;11.0898068816143
86;16.6952156200853
1;9.11206732967173
27;14.7222564580671
50;16.4394588982729
95;18.1744610753622
71;15.6509857202243
49;16.5986958484465
100;10.0411657832875
34;10.1515417788496
43;16.9435417276817
97;31.8955298038801
79;17.6075660117519
73;13.6488006172471
36;22.0030101481798
41;10.5590369819802
9;16.77479179039
3;15.4536384590987
60;17.9803585091336
17;15.1244384960233
84;17.6232428907887
25;15.9403169450794
52;16.4741743616862
58;19.9793363045038
55;25.6378053194637
22;18.0174104062946
28;15.1640550790072
89;23.0685055041052
10;16.2256042719977
67;16.4636887500435
83;17.4436302404112
4;16.4929387963388
46;16.2173500865197
31;16.5518513495999
90;16.8144940814356
74;18.6334715974022
70;21.585752770975
94;11.2607251136409
42;16.4840598909819
35;17.2470949717832
48;16.6151578542069
69;11.0853666952085
87;15.9315581367749
14;15.6180275120691
63;12.0419688489188
51;14.6831168917837
26;9.45013516141129
21;16.9090698228323
56;16.3728336209776
7;18.0906738760442
80;12.2421588410576
19;10.2908901755672
64;15.1352918232701
13;19.9477826096083
32;15.2788579254739
45;33.1319805905794
38;16.5326784528346
77;16.1543116479176
99;19.842477084541
93;13.8148909946723
