Run;Error
1;12.8510715782169
2;16.8685415264519
3;16.1864250991212
4;37.6839252124799
5;15.0103363995838
6;11.0798762146995
7;18.7188915907601
8;13.0710755050426
9;10.0646664928495
10;12.5345031507927
11;12.4834532227158
12;19.3160653977321
13;8.76783291737154
14;10.5131959041825
15;22.2378480800502
16;19.2634512838794
17;8.85634630858461
18;17.5160260068399
19;8.77012122705296
20;14.7266041411787
21;10.3928477482636
22;11.1954600940222
23;15.0926200918323
24;15.4324878926829
25;9.48664463574746
26;12.4344575278457
27;10.3341133616854
28;15.907909323069
29;16.7003709389009
30;20.0603240130623
31;21.5180433651782
32;12.758266004186
33;19.6550815988879
34;13.0510407450421
35;11.3518859555271
36;10.6169632233667
37;20.7910184598364
38;12.2681182894218
39;21.1601993454108
40;17.9792036902194
41;31.4281890562065
42;25.061330431236
43;11.1015391103794
44;10.817640966103
45;21.6504115769586
46;18.7207965799266
47;20.4647229039663
48;8.37378279087332
49;16.8344539148846
50;20.9438176212292
51;18.8200676754264
52;19.3966994258379
53;10.8373261685178
54;17.7503409915159
55;10.8956989177674
56;19.351198353192
57;17.4185477609222
58;11.0625226401026
59;9.47325419505278
60;18.7922334190985
61;10.9299750616876
62;35.3220712948094
63;17.9804340717149
64;12.3257209810811
65;10.9328187377138
66;11.825899968049
67;15.239487431586
68;24.7442563857824
69;11.3234907813544
70;9.6791418355793
71;10.6669785682285
72;9.55785926406332
73;10.0790241681417
74;16.9155101174136
75;24.2799585831882
76;18.7293519139581
77;10.870595201397
78;12.9719044045906
79;16.1010248950528
80;18.2596679030334
81;18.682299691899
82;8.96971673943698
83;15.4021156073593
84;22.8554771627045
85;9.97477043749721
86;10.7370336076024
87;17.6729179834382
88;19.9646671004874
89;15.5213012610244
90;10.8467977747613
91;12.6415779550129
92;10.2494006052973
93;12.3204259709065
94;11.5969359255736
95;18.4787478354699
96;19.0102503329497
97;20.2694952744135
98;21.7770693767843
99;11.0387022941093
100;23.4504939961028
