Run;Error
1;5.31055774165507
2;5.58543384112039
3;5.55080086704675
4;5.52272580763529
5;5.28467344880011
6;5.3295808406379
7;5.16886586883621
8;6.05485024405442
9;5.70508388795221
10;6.10321405523131
11;5.31686895209841
12;5.10439693940236
13;10.3768429295459
14;6.19351036756445
15;5.34375065681225
16;5.28739573506704
17;6.05713092261736
18;5.5745455472431
19;5.74003161941867
20;6.0589027035967
21;6.57887328995986
22;5.27325327026768
23;6.0512058714753
24;5.47154913136961
25;5.81849998429689
26;5.14301374423705
27;5.59653873706393
28;5.12735236025554
29;10.364346611634
30;5.85198090598046
31;6.20345420476327
32;5.13390392761388
33;5.15909730573611
34;5.93905334183376
35;5.5666472480869
36;5.56767094802539
37;6.54860738553753
38;5.60724894962712
39;6.08239737615564
40;6.87654899050039
41;5.08073706908863
42;5.16483504270583
43;5.44466091105047
44;5.32369862303379
45;5.18016550994375
46;5.09187427727374
47;6.11304409680954
48;5.79178517124328
49;5.21683269001229
50;5.39888951657073
51;6.82035692771408
52;6.22887996319258
53;5.14130952155702
54;5.10974045498009
55;6.05074121489976
56;5.70068235904276
57;6.08453425698205
58;5.6418526206563
59;5.34516251267648
60;5.12586332702739
61;5.40364029294004
62;6.05398188100229
63;9.00882720376043
64;5.13362499948463
65;5.26355772953491
66;5.58063699638841
67;5.97564007367858
68;5.1986535489571
69;5.33334774700906
70;5.38264065113074
71;5.56299160640024
72;5.32799827752911
73;6.0702412067288
74;5.08753149998558
75;5.30296316847116
76;9.17924543310772
77;6.86683104575684
78;6.05073706200109
79;6.10519121882925
80;5.13836481569216
81;5.36501409441749
82;5.13749216745799
83;5.52051409458964
84;5.78531284370639
85;6.37657460324217
86;5.75531473472508
87;5.34965297889937
88;5.30509924855407
89;6.05074521206473
90;6.05164083124992
91;5.50780503421334
92;5.33040798574423
93;6.05711130045896
94;8.47872763893125
95;6.07314738426701
96;8.49931166823703
97;5.60031460535774
98;5.12450998829598
99;6.08664863705472
100;5.35427925037205
