Run;Error
1;29.1928747957753
2;24.7447940108134
3;17.5143358546869
4;30.4593479768353
5;24.108169122997
6;22.8760125792357
7;23.8580010783871
8;20.0696858363059
9;24.987034681534
10;23.4861139169892
11;29.3687205550612
12;29.3657179710522
13;18.7667157306452
14;40.4666230069075
15;25.8487627499641
16;18.687353919792
17;24.2637926218689
18;24.2637926218689
19;22.8668793445786
20;24.0080553451912
21;20.7830121780186
22;20.1725872093577
23;20.5632110233833
24;24.2637926218689
25;27.4984568721777
26;24.2637926218689
27;25.2229899819669
28;24.2637926218689
29;19.9336394539787
30;25.5561926238229
31;22.4645789666943
32;31.8867354206292
33;25.6993829163323
34;20.1725872093577
35;25.4625131808615
36;24.2637926218689
37;23.366611934298
38;21.5170436758348
39;24.2637926218689
40;29.7489935076675
41;23.3784490017335
42;22.5158054412095
43;23.8443302413015
44;22.0314737480165
45;24.1987945641953
46;18.2598350129943
47;20.8175660278359
48;25.0544439883702
49;22.4655975063647
50;19.6626554120628
51;18.2160627455452
52;36.3894142746474
53;24.2637926218689
54;42.2180443237125
55;17.6751444778448
56;18.9366014316315
57;18.3427659086757
58;20.0758233454329
59;26.3226163171911
60;24.2637926218689
61;21.7949043807499
62;20.1725872093577
63;26.296092546919
64;24.2637926218689
65;25.2431377179902
66;24.2637926218689
67;18.7667157306452
68;17.7151280859781
69;22.0735033626714
70;24.2637926218689
71;31.1709729969727
72;20.4061801008633
73;25.0174898739744
74;19.2722634369752
75;24.9337115520606
76;24.8733125480211
77;20.5686318973646
78;21.8311585817583
79;23.6063787822921
80;24.2637926218689
81;25.209090197134
82;22.7607293107011
83;25.2667740141132
84;22.0314737480165
85;23.9656368592098
86;19.9752701127409
87;23.8580010783871
88;24.2637926218689
89;26.3076382973166
90;24.3922551156535
91;25.1794402728085
92;36.1278169623806
93;19.1808579474398
94;31.9938783489849
95;24.2637926218689
96;24.2637926218689
97;27.2236252961097
98;20.1725872093577
99;17.7402587679674
100;21.4793285861364
