Run;Error
1;61.7469018458884
2;20.5715496303291
3;19.8478060665449
4;61.0537358694802
5;61.0537358694802
6;60.9157176256663
7;63.3355662677187
8;59.6564608389277
9;29.9225641685691
10;61.8693275055215
11;24.2241826763596
12;61.1127963608259
13;18.8426963493843
14;62.1625011572659
15;19.6743355472418
16;60.9756351099878
17;19.5021050517842
18;19.7948457977472
19;56.4222413727509
20;62.3868432907138
21;62.2189062070668
22;62.1625011572659
23;58.3202401394096
24;20.0856455309428
25;61.0537358694802
26;60.9756351099878
27;20.3004336920179
28;19.7825344525889
29;29.8767972495394
30;18.927227658013
31;61.0537358694802
32;19.7388690608365
33;62.8749051412374
34;61.7469018458884
35;62.1625011572659
36;18.3158908411478
37;60.9157176256663
38;56.1320680505885
39;20.0499445204919
40;19.2047079042924
41;31.1189173347413
42;62.3055553487748
43;60.9756351099878
44;18.712723943019
45;62.8749051412374
46;65.5565400745575
47;62.1625011572659
48;61.8134446204591
49;21.6271777931975
50;62.9267169513687
51;61.0765041775621
52;61.5173861148496
53;19.2047079042924
54;21.9439362536203
55;62.4084347362581
56;61.5173861148496
57;62.1625011572659
58;60.9157176256663
59;19.7388690608365
60;61.0537358694802
61;19.7909787838318
62;61.5377205109991
63;21.0547453840552
64;60.9756351099878
65;61.7097716719325
66;62.3055553487748
67;60.9756351099878
68;61.5173861148496
69;58.5712265617738
70;57.8967984599075
71;61.5173861148496
72;62.1625011572659
73;62.1625011572659
74;64.67793558576
75;20.0499445204919
76;19.5868838636689
77;62.9932093098885
78;62.1625011572659
79;62.2189062070668
80;19.5192623289879
81;62.2189062070668
82;61.5377205109991
83;65.5565400745575
84;19.6986993834236
85;61.7474599016405
86;18.9657815911744
87;62.1051955507824
88;56.7620349340752
89;20.5814872403366
90;19.7284807867308
91;19.2047079042924
92;19.7284807867308
93;19.7284807867308
94;65.5928713827911
95;20.0499445204919
96;20.5715496303291
97;19.1133487938663
98;20.5715496303291
99;21.5050942157402
100;19.2608423574626
