Run;Error
1;20.5765357768184
2;15.9445967228214
3;25.8874028641197
4;29.0926294578797
5;29.108641173564
6;20.7964847968646
7;28.4021786322438
8;28.4828714074326
9;26.9085978033906
10;29.4437437561889
11;28.9455963502161
12;17.9388113123412
13;24.2983778770532
14;16.1010009177835
15;28.942012048311
16;15.1808556007786
17;28.4833052289068
18;15.9742250803887
19;28.1839071425428
20;29.1778002403828
21;21.9692580056707
22;28.8464962780039
23;15.542252411755
24;18.4559638508557
25;28.3377500417247
26;28.3205878342558
27;19.809815546326
28;20.3953491232125
29;28.1867936946554
30;17.8143156757668
31;17.6038445044099
32;26.5227270580668
33;29.1073343900747
34;28.465544100596
35;28.197502486439
36;28.7352514429651
37;26.9066826906531
38;28.5502185615385
39;28.097257563897
40;29.7446599341326
41;29.8556870362932
42;20.4524317577895
43;28.4461237576442
44;29.8507356746311
45;28.9301365895971
46;28.1238016616096
47;14.7443979622953
48;16.0790083633479
49;27.8492166922619
50;16.3895077838228
51;28.3673440072203
52;29.3492428112804
53;16.1820234142476
54;28.2993006084081
55;28.2228489886345
56;28.1956066923277
57;28.8946010068688
58;29.2322071392758
59;19.2611295890279
60;17.3197641133175
61;28.4195701158654
62;28.2152497523753
63;29.1333114726073
64;21.5574412630652
65;16.6565210783557
66;19.5670467492069
67;25.4479678791951
68;19.9524820921554
69;27.8673757067921
70;28.5854626740075
71;29.2806975623162
72;29.3892102423316
73;28.1873572183698
74;29.2140894870365
75;28.579813854192
76;29.2279101613694
77;28.4989834460971
78;28.5320362471847
79;28.9875871310232
80;28.2692110548065
81;17.9624979322554
82;28.266693150401
83;29.0330848152904
84;28.1701728612265
85;29.3430483349925
86;28.3532645705136
87;29.6930169308851
88;29.2624379433025
89;28.1395895874275
90;8.66791880995873
91;29.0289720768076
92;28.4545486630048
93;29.601355916637
94;29.1035856162581
95;18.3872041075798
96;15.6248476470385
97;21.8037060777884
98;28.181238317461
99;28.2067790394207
100;15.1375162538867
