Run;Error
1;17.6318604023731
2;28.859016166926
3;12.3969048484835
4;28.168662938056
5;21.1741424138516
6;19.3008510129481
7;17.2892935300488
8;28.9187333747868
9;24.0642143757263
10;26.937647736147
11;18.0965827529164
12;25.6097731878188
13;27.8758675686728
14;27.656131561101
15;22.2930433452216
16;21.8545621498128
17;27.9899377524859
18;28.2877084873707
19;28.0704420206822
20;27.8656769530623
21;26.7385510669778
22;27.0366695590272
23;28.5638079266479
24;27.5689911453358
25;28.6889497634182
26;27.9473867362921
27;27.1058989453363
28;16.6714859808546
29;28.2785793014822
30;23.3099861654449
31;18.1425084882593
32;27.56055534061
33;16.6308456497118
34;27.1544036216828
35;27.0817848159593
36;21.0644112021787
37;15.015898250094
38;14.4102277117675
39;27.6188676625772
40;22.1086534350596
41;26.9567262361666
42;27.3553991421363
43;28.0114063563174
44;27.9892154844371
45;21.3141179721736
46;28.6821277946192
47;15.6993139564627
48;21.1084438208379
49;28.8609851285526
50;15.3693258948829
51;16.4279316361965
52;21.1301571375583
53;27.8987314423203
54;27.1193059438334
55;16.1375426703247
56;26.5484749507919
57;19.378566260966
58;16.6512707285532
59;27.4927381031127
60;21.4662865653589
61;28.5493525315234
62;27.89989594112
63;27.0086318355836
64;27.9778010666998
65;22.6063442635302
66;27.8560892579932
67;16.2047217292038
68;28.8021145171615
69;13.3502254357784
70;27.9557108889604
71;27.8824681991803
72;27.7688927337557
73;27.8359108131086
74;14.2986866051503
75;17.9553672008517
76;26.8839999440496
77;17.6431600810164
78;27.9726109532852
79;28.2434792882386
80;17.4546141181077
81;27.5384513677457
82;28.2288714857674
83;16.523837851738
84;28.3249902552644
85;16.1452293676245
86;28.263940266286
87;16.5640861825531
88;13.0259196306154
89;28.4110245837463
90;21.0655332918371
91;27.4811619408658
92;27.830486246935
93;21.4235526896975
94;28.6106370144329
95;28.4739681106654
96;21.422532335946
97;18.379586853382
98;28.3047971098634
99;27.1958066332713
100;27.4189100707943
