Run;Error
1;8.51510369780919
2;7.48169894245176
3;16.8040962050201
4;15.644928141494
5;27.5855756315594
6;7.98672626560115
7;8.09156302816288
8;7.93424562214509
9;14.0105452058251
10;19.1479728592321
11;27.3959014661653
12;8.10101566930227
13;6.00741763262395
14;13.7144336015202
15;7.95969508061859
16;8.93624770349564
17;27.056437581561
18;8.38146852437037
19;8.54375120490261
20;8.02043515299147
21;7.71086993024657
22;8.22698238400654
23;7.62772135677107
24;18.1748781392986
25;28.441779201045
26;16.2484786556828
27;8.62736935263244
28;5.6057717684496
29;17.2358122654136
30;17.0040916433295
31;7.45486186313769
32;27.5673734776366
33;16.8586167427909
34;15.484825813621
35;7.78050750335528
36;27.3966922889539
37;16.8771082979193
38;10.803932955655
39;16.774574588727
40;27.5150370782132
41;26.5925023623712
42;27.3966031216457
43;27.0265033203878
44;5.18155254031067
45;17.7098457941016
46;16.3835730648004
47;18.9225507197949
48;19.5129320412644
49;5.23921178346728
50;26.9713752455716
51;12.8322713499685
52;27.2783882261937
53;18.8526020330491
54;15.2995001600185
55;7.72936860803164
56;27.4758695414578
57;11.1129610002503
58;27.3730108813199
59;27.6342756859171
60;6.40454508868002
61;7.84502056209992
62;27.3766355375887
63;9.09550497579936
64;6.91596878308776
65;7.99156603132688
66;26.9018928980771
67;30.7156370930662
68;6.96677274413015
69;18.6444331609578
70;18.6847703014785
71;27.5444965577566
72;20.6943729428617
73;27.3245043873636
74;6.12239222456811
75;27.4895635233231
76;8.42012079953136
77;8.50567134331711
78;15.5132701619238
79;8.40977230617863
80;8.42780882807542
81;9.10514919811617
82;27.2704275204411
83;9.02273810312763
84;19.1954425542613
85;27.7110559340041
86;8.01350840542333
87;7.83025923967292
88;23.4546847117604
89;9.08410263359842
90;7.67396205461747
91;15.261200266474
92;18.4586444705228
93;6.83952149172698
94;8.39867622332517
95;17.0397328442766
96;5.3380552404379
97;27.2568672284848
98;15.7958896294663
99;8.36873898461815
100;27.2718964136175
