Run;Error
1;1442.30531969451
2;129.887938800578
3;133.841938118757
4;230.419444118896
5;313.50689407636
6;211.512598493549
7;2104.13580022841
8;173.661942755942
9;155.947126072828
10;141.42219868934
11;202.145869244437
12;211.699870767067
13;380.962388699986
14;199.50516120085
15;155.890282298799
16;100.339911793053
17;199.941820893068
18;71.8437465207914
19;98.8542647683624
20;88.2786269096772
21;135.983691291584
22;2110.11528185176
23;137.385773997731
24;211.253643044784
25;178.349243472597
26;192.12117503683
27;1228.45753337509
28;234.059639674737
29;166.109126016373
30;54.3823493835054
31;259.258300626338
32;66.9562508358137
33;834.922234042591
34;164.303382537219
35;122.964682539432
36;167.622811339596
37;81.4490142542404
38;1717.84260219926
39;189.786641972443
40;337.848169139973
41;150.956115391522
42;166.519302979163
43;618.37500041889
44;211.080179795329
45;72.8194565238273
46;2010.65709637969
47;908.454865641005
48;203.377024099291
49;139.445679695597
50;176.011296079159
51;78.2705375560711
52;240.104859479526
53;298.623713479704
54;1604.57033642087
55;188.646510376852
56;139.275597130267
57;2010.65709637969
58;202.720471163267
59;273.467696714841
60;210.956322819231
61;2136.91871268693
62;51.7940881446022
63;202.974303528124
64;211.253643044784
65;128.661497096472
66;138.520222886786
67;167.356881776432
68;147.932809332855
69;211.253643044784
70;214.625106128269
71;175.531883497466
72;135.657126600041
73;202.145869244437
74;61.8455469145028
75;2001.09909013245
76;155.531636365556
77;167.677094288157
78;1840.61381880682
79;152.73961212013
80;75.4554949363203
81;205.053386070423
82;212.223560267408
83;61.8788970309576
84;71.1869439058886
85;143.502704731025
86;61.4507442005638
87;192.88617850772
88;214.656102089326
89;204.079972269283
90;216.651416020795
91;212.479169948787
92;1354.59578648189
93;1640.01013661009
94;141.864823902056
95;1713.06955635827
96;200.516633697881
97;212.993326597583
98;159.846036541281
99;61.2829582255473
100;202.145869244437
