Run;Error
1;803.140829500413
2;262.864288763014
3;1327.5941400241
4;648.947123178382
5;825.424024135299
6;93.1883771149405
7;92.380966773227
8;938.558829630776
9;86.6674492568933
10;658.153202241742
11;110.063174845364
12;673.350896445848
13;475.759067222624
14;567.008106030084
15;280.236439577896
16;459.237251116868
17;518.409583648511
18;599.505751968159
19;90.0626848517116
20;463.316137024461
21;743.916907970371
22;1292.02756406717
23;567.669329255715
24;424.575972810928
25;2476.73996284052
26;392.460720669464
27;962.472592197914
28;1424.55561863058
29;501.263277619287
30;681.019308445355
31;231.672762582129
32;1440.73451450601
33;1078.23427492766
34;111.99610491455
35;235.495009511173
36;276.389863748245
37;826.225352810438
38;924.407620162584
39;1381.81133037311
40;814.539472123929
41;855.414386154171
42;1079.82212456856
43;843.876998545076
44;1362.86619249861
45;591.755767041262
46;59.0164174450259
47;177.135060970598
48;671.044558159931
49;1266.97975213945
50;126.222788986208
51;639.094582084923
52;1392.50226795529
53;1257.33946230212
54;324.542778507713
55;877.91920094868
56;401.962367983787
57;810.586138242764
58;185.216041483268
59;131.335529848316
60;867.414556380515
61;507.033445253471
62;1214.34759356258
63;1194.96707650425
64;855.293260173017
65;746.12372584139
66;265.936318338498
67;673.27728025308
68;1259.57639793846
69;804.608927779125
70;125.340727504136
71;2166.6769823275
72;1299.86733271409
73;850.008085138917
74;286.690809493027
75;888.438347737151
76;816.307915297522
77;656.986101840426
78;178.057590012995
79;1072.64168236817
80;474.077390360438
81;854.622870716363
82;1310.6874114911
83;865.115382123869
84;298.15250602119
85;1185.4042778484
86;830.435096947469
87;135.106132846803
88;988.067143029008
89;1201.43283479099
90;767.745745085921
91;984.601956562938
92;1793.12042172288
93;687.411994779896
94;827.376689386352
95;353.535685909203
96;966.710962185341
97;212.479510309776
98;231.781388535284
99;585.959037268811
100;95.6596536346439
