Run;Error
1;73.0195887982776
2;88.8946314490001
3;49.5914008946056
4;67.5659289226637
5;67.5240079360028
6;119.811657295497
7;67.641564431029
8;83.4174900125619
9;72.397060103383
10;53.964758845185
11;41.3453348963619
12;56.7595117935169
13;50.4039951093361
14;60.2961147558129
15;45.5106021105183
16;111.79755927031
17;82.7550518514253
18;65.972871776978
19;48.7012766090662
20;88.9665965768635
21;64.731179060981
22;58.8967604266264
23;49.3804067090397
24;55.155090158518
25;42.797487748182
26;63.1977018674037
27;60.4197568505856
28;56.6929077718659
29;47.7505850353232
30;114.438492882702
31;64.5892997898035
32;58.2461694699103
33;78.8317110696529
34;64.3255912178438
35;59.7244601853989
36;88.6079267570142
37;47.2364415379159
38;62.0254585530663
39;42.2732908913783
40;66.6713575236797
41;40.1193956851879
42;58.7258373116488
43;75.7333276826229
44;61.5376922092085
45;44.1574764977755
46;53.21563432721
47;63.9606078892103
48;68.0198162580686
49;43.3838590302701
50;58.0552156644276
51;62.7162321172214
52;65.3378976808471
53;119.264024806903
54;64.0321978336006
55;79.9966009558618
56;59.3539870776983
57;73.2535053073144
58;46.0705378974534
59;49.6312858097454
60;41.0573079365234
61;132.82648892599
62;71.1911335228512
63;148.671797215115
64;61.0451572567814
65;92.3360993669182
66;46.2720911137526
67;100.676404789076
68;58.7280682428292
69;69.1268487451493
70;67.7162812888549
71;54.5172378341907
72;108.19878948414
73;41.202942442957
74;48.6709158042909
75;48.5445667582181
76;52.8575725540312
77;69.6192990677367
78;65.8096646986443
79;73.4476227396925
80;43.0418947178228
81;68.6224261534991
82;104.046851005758
83;67.2007074771387
84;79.7302326021739
85;63.8652636254171
86;33.7125427866366
87;52.6290715931901
88;44.0217046363125
89;53.1371577498066
90;50.1298241581838
91;41.4985259042954
92;34.0216066507957
93;64.0943097950886
94;72.9501602417298
95;49.894811479009
96;89.5400758574963
97;58.3141191521104
98;60.5473974440831
99;158.122594304089
100;87.1821648260961
