Run;Error
50;29.1219027843842
27;28.3067797213089
2;25.7709396475782
8;24.5199363802075
15;24.6354452195357
62;29.2533773226953
100;24.9993338606275
86;21.2643146322685
68;23.3800294601394
49;26.1565349919033
43;32.6819618432932
34;26.9541953797829
95;25.4685806345605
71;34.5063269228044
92;24.2362261557965
98;30.3313574682063
76;25.7501727333587
39;27.388679826431
33;24.9668946494158
44;26.1025162633799
65;35.9977157645135
12;25.5462860341224
18;28.7066125536037
81;31.6738828718537
5;32.0279271530858
20;35.7229794340379
57;23.2261397643333
59;27.1558972963963
24;30.9749622650948
53;33.8204501668032
85;23.3111977183943
61;28.7570149822028
16;27.7525416433787
1;26.8601537273219
37;22.2817845846819
40;26.4707733589232
72;23.5151191204527
78;31.3237406179479
96;29.7611331113996
75;20.5423163746056
91;34.2166404558036
47;26.9644283676266
30;35.7021044088389
6;33.7661234276983
82;33.2404925428395
11;42.0794913547905
66;25.7091794540298
88;25.5200377275365
29;23.8551958235482
54;22.7253600982729
23;27.6532323638378
19;30.3067939997274
80;28.3459057788536
13;27.0452202877728
64;27.2369012425923
4;28.8752510459757
56;29.0667639185306
21;34.2805592241154
99;23.5371653552812
77;38.3420200853306
93;33.3455015646272
45;22.1126528324433
32;23.6206436827381
38;29.1658485983993
35;27.8237203905423
42;26.4386741235332
48;26.8948916592924
70;23.898075937087
94;33.8023657182256
26;36.956853646247
51;27.5625310088511
9;22.4942492283246
3;18.7703468946684
87;21.2404378722989
69;32.6134699833713
63;24.651765240476
14;30.3763863867236
7;28.9301272289481
67;33.8229027416026
10;21.7749375699685
89;22.0834204373424
83;28.0515823923559
22;21.987752803811
55;26.3413026135188
28;19.6811313929986
90;24.1120304141296
74;26.427129755865
31;24.0971729928837
46;27.895984685736
41;25.6045975074117
36;26.4149834669436
79;32.0674327759139
97;32.7892573790101
73;24.3728018075949
52;21.9423094217157
25;26.7063298354672
58;26.8288577944746
17;26.1947022159714
60;36.6342246162134
84;29.1803942629346
