Run;Error
1;56.6118215297088
2;58.2994453444886
3;60.4396370492333
4;62.797580378693
5;34.1673261209295
6;33.7047968002381
7;33.5543811466696
8;60.7879176129613
9;33.6445169657765
10;35.1046230037893
11;59.8631364144762
12;33.7416490372051
13;33.1293591641407
14;65.6246205169365
15;33.7138505456638
16;58.3359714868211
17;33.3496417668168
18;58.2880006764138
19;35.1811519514773
20;33.7072267361992
21;33.577839229313
22;33.3857405588182
23;61.0858341332983
24;33.457623493134
25;60.6069884253507
26;33.4592268807611
27;61.1974839431454
28;34.0534895556826
29;60.6191188278374
30;33.4107715743779
31;29.2502322719933
32;33.8006882959503
33;59.7289943812317
34;33.2940002888808
35;34.4008202512948
36;35.0972021191973
37;33.7530478786465
38;58.7437151282802
39;33.6419826216931
40;59.9114468519947
41;33.7536951285236
42;60.2531032658722
43;33.8006685020531
44;63.4307786089006
45;33.5293030992061
46;61.3302924481805
47;33.7744946588306
48;33.3853439559329
49;35.1132967902378
50;33.7400115305154
51;59.5902640275624
52;33.763965810114
53;60.8534525072364
54;57.8733318835746
55;33.7987233581247
56;61.6438648324703
57;33.675921614201
58;61.9227420580523
59;33.7443874876453
60;33.7600716145518
61;33.962284127089
62;33.7168194350959
63;34.0122859143796
64;33.6176229302693
65;60.4492329517524
66;33.6792277532984
67;56.4428431844333
68;33.6242816946379
69;56.2199763746011
70;33.5425577671104
71;61.4888017944704
72;33.8847613493755
73;61.8147964445332
74;33.6788339686196
75;33.7099191534275
76;33.7772420124221
77;33.3324993692613
78;65.2009121151597
79;33.8850424045769
80;63.8313975841996
81;33.717564583012
82;63.6606701978395
83;33.3961842803849
84;61.9601322755945
85;33.7421865530345
86;59.6713439985009
87;33.5078986962509
88;9.35123885409358
89;33.6094082603527
90;33.2826187558548
91;33.7626550914543
92;33.8040415477472
93;33.2637413542927
94;35.5326622386178
95;34.1122514299278
96;34.1108994366904
97;33.5076206613411
98;33.3275820801674
99;33.6958874780549
100;34.0317616990959
